ITR,FILE_NAME,FSCORE,PRECISION,RECALL,ACCURACY,SK_THRESHOLD,ALPHA,ORIG_CONTRIB,SEG_THRESHOLD
1,01_test.tif,0.787,0.726,0.86,0.958,60,7.5,0.3,24
