ID,EPOCH,BATCH,PRECISION,RECALL,F1,ACCURACY,LOSS
0,13,62,0.76562,0.80919,0.7868,0.95622,0.0857757106423378
0,13,63,0.82692,0.78929,0.80767,0.95506,0.1632228046655655
0,13,64,0.7257,0.83184,0.77515,0.9538,0.21573133766651154
0,13,65,0.77867,0.84029,0.8083,0.95746,0.09616632759571075
0,13,66,0.80088,0.84667,0.82314,0.96253,0.06707369536161423
0,13,67,0.84604,0.81471,0.83008,0.96013,0.1251976191997528
0,14,1,0.76918,0.75923,0.76417,0.94343,0.2168464958667755
0,14,2,0.73723,0.85812,0.79309,0.95984,0.08644000440835953
0,14,3,0.7129,0.81717,0.76148,0.95742,0.08047272264957428
0,14,4,0.79785,0.83264,0.81487,0.95842,0.12704189121723175
0,14,5,0.80238,0.82738,0.81469,0.96112,0.1049036830663681
0,14,6,0.82433,0.80885,0.81652,0.95131,0.17487746477127075
0,14,7,0.78826,0.82622,0.8068,0.96034,0.08000688254833221
0,14,8,0.86428,0.74607,0.80084,0.95546,0.09863899648189545
0,14,9,0.7827,0.78957,0.78612,0.9628,0.05973898991942406
0,14,10,0.85302,0.75113,0.79884,0.95323,0.06863066554069519
0,14,11,0.84969,0.80907,0.82888,0.96199,0.11981748789548874
0,14,12,0.79884,0.73947,0.76801,0.95018,0.07023968547582626
0,14,13,0.81915,0.79949,0.8092,0.95884,0.1049787700176239
0,14,14,0.87131,0.74527,0.80337,0.95579,0.18393732607364655
0,14,15,0.7863,0.73485,0.7597,0.9613,0.43945735692977905
0,14,16,0.77348,0.77639,0.77493,0.94578,0.20351436734199524
0,14,17,0.8291,0.80862,0.81873,0.95903,0.0960473045706749
0,14,18,0.79664,0.80244,0.79953,0.95487,0.16464738547801971
0,14,19,0.65672,0.87374,0.74984,0.95173,0.10922868549823761
0,14,20,0.7975,0.77227,0.78468,0.94212,0.19152435660362244
0,14,21,0.84446,0.80037,0.82182,0.95803,0.13201376795768738
0,14,22,0.77789,0.83131,0.80371,0.9606,0.14490412175655365
0,14,23,0.69323,0.88804,0.77863,0.95634,0.16767899692058563
0,14,24,0.78604,0.83837,0.81136,0.9555,0.15603218972682953
0,14,25,0.71343,0.82588,0.76555,0.93892,0.10117942094802856
0,14,26,0.85306,0.77812,0.81387,0.94835,0.22707612812519073
0,14,27,0.65972,0.85735,0.74566,0.9494,0.125059112906456
0,14,28,0.7894,0.80857,0.79887,0.93881,0.18062663078308105
0,14,29,0.7089,0.88653,0.78783,0.9521,0.10817070305347443
0,14,30,0.7085,0.74939,0.72837,0.91833,0.17465823888778687
0,14,31,0.72036,0.85482,0.78185,0.95175,0.1338157057762146
0,14,32,0.81646,0.82104,0.81875,0.952,0.08269058912992477
0,14,33,0.75324,0.87878,0.81118,0.9526,0.10005798190832138
0,14,34,0.78126,0.79739,0.78924,0.95876,0.08431995660066605
0,14,35,0.67753,0.87023,0.76188,0.94763,0.10670753568410873
0,14,36,0.85369,0.77516,0.81253,0.9516,0.3321416974067688
0,14,37,0.76738,0.82308,0.79426,0.9534,0.21036702394485474
0,14,38,0.81576,0.80512,0.8104,0.95287,0.10986852645874023
0,14,39,0.71036,0.82383,0.7629,0.9589,0.15728983283042908
0,14,40,0.80885,0.76058,0.78397,0.95845,0.09162964671850204
0,14,41,0.85064,0.74254,0.79293,0.94031,0.10641561448574066
0,14,42,0.80606,0.83678,0.82113,0.9566,0.10891349613666534
0,14,43,0.67716,0.7917,0.72996,0.95469,0.09178828448057175
0,14,44,0.70547,0.82222,0.75939,0.96213,0.11868700385093689
0,14,45,0.79665,0.8076,0.80208,0.95851,0.08274997770786285
0,14,46,0.82269,0.7545,0.78712,0.95086,0.46962666511535645
0,14,47,0.75904,0.82558,0.79091,0.95856,0.07976216077804565
0,14,48,0.78132,0.79565,0.78842,0.95776,0.12406909465789795
0,14,49,0.83682,0.81576,0.82616,0.96023,0.07180790603160858
0,14,50,0.79465,0.83849,0.81598,0.96211,0.08507478982210159
0,14,51,0.77996,0.82258,0.8007,0.96297,0.09659295529127121
0,14,52,0.84767,0.81629,0.83168,0.96092,0.14151345193386078
0,14,53,0.84271,0.78788,0.81437,0.96076,0.1356007307767868
0,14,54,0.80603,0.82408,0.81496,0.95705,0.07671329379081726
0,14,55,0.77746,0.84086,0.80791,0.96134,0.11708923429250717
0,14,56,0.83103,0.78908,0.80951,0.95853,0.10444513708353043
0,14,57,0.75382,0.73336,0.74345,0.94283,0.3212275207042694
0,14,58,0.71757,0.81678,0.76397,0.95915,0.08226745575666428
0,14,59,0.81613,0.79377,0.80479,0.95412,0.22558295726776123
0,14,60,0.7949,0.82075,0.80762,0.9625,0.08718637377023697
0,14,61,0.74512,0.83468,0.78736,0.96005,0.08295232802629471
0,14,62,0.85822,0.76305,0.80784,0.95414,0.5090023875236511
0,14,63,0.7688,0.82678,0.79674,0.94962,0.29914265871047974
0,14,64,0.82428,0.84024,0.83218,0.95473,0.10471101105213165
0,14,65,0.76759,0.85543,0.80913,0.95324,0.19413048028945923
0,14,66,0.73112,0.86669,0.79315,0.94795,0.10947458446025848
0,14,67,0.7436,0.89837,0.81369,0.94637,0.1494860202074051
0,15,1,0.68767,0.87697,0.77087,0.94665,0.13520944118499756
0,15,2,0.70467,0.91559,0.7964,0.9485,0.13610251247882843
0,15,3,0.53477,0.92181,0.67687,0.93293,0.15540362894535065
0,15,4,0.69368,0.89066,0.77993,0.94993,0.11188661307096481
0,15,5,0.7327,0.89801,0.80698,0.94883,0.11658573150634766
0,15,6,0.64012,0.86446,0.73557,0.95278,0.12621895968914032
0,15,7,0.80206,0.82482,0.81328,0.95284,0.1561940461397171
0,15,8,0.76546,0.74634,0.75578,0.94315,0.10409422218799591
0,15,9,0.67626,0.8662,0.75954,0.95608,0.1424878090620041
0,15,10,0.72059,0.87555,0.79055,0.96282,0.07845675200223923
0,15,11,0.82335,0.80729,0.81524,0.95861,0.07007429003715515
0,15,12,0.79265,0.84232,0.81673,0.9542,0.17027375102043152
0,15,13,0.80325,0.81589,0.80952,0.95462,0.1395532339811325
0,15,14,0.83302,0.81084,0.82178,0.96003,0.2662084996700287
0,15,15,0.81713,0.79237,0.80456,0.96138,0.07466684281826019
0,15,16,0.77521,0.77848,0.77684,0.95738,0.10364780575037003
0,15,17,0.74078,0.80958,0.77365,0.95043,0.2656535804271698
0,15,18,0.82218,0.82177,0.82198,0.95493,0.08561258763074875
0,15,19,0.90182,0.7418,0.81402,0.95567,0.21806155145168304
0,15,20,0.77774,0.82374,0.80008,0.95892,0.09034368395805359
0,15,21,0.8893,0.75414,0.81617,0.95043,0.06060927361249924
0,15,22,0.74287,0.8216,0.78025,0.95552,0.12620753049850464
0,15,23,0.87318,0.78782,0.82831,0.96185,0.08754044771194458
0,15,24,0.86678,0.76109,0.81051,0.95325,0.0916529968380928
0,15,25,0.8549,0.79211,0.82231,0.95169,0.09559284895658493
0,15,26,0.76323,0.77656,0.76984,0.9553,0.13743028044700623
0,15,27,0.7789,0.78635,0.78261,0.95709,0.10322991758584976
0,15,28,0.84887,0.7672,0.80597,0.96144,0.4614206552505493
0,15,29,0.71197,0.82078,0.76251,0.96146,0.08350420743227005
0,15,30,0.67306,0.84274,0.7484,0.95496,0.13135232031345367
0,15,31,0.80356,0.85017,0.82621,0.96006,0.17185591161251068
0,15,32,0.70847,0.87833,0.78431,0.95257,0.12777124345302582
0,15,33,0.75706,0.84431,0.79831,0.95489,0.07798789441585541
0,15,34,0.76904,0.82441,0.79576,0.95647,0.07315242290496826
0,15,35,0.7329,0.81405,0.77135,0.93607,0.12061552703380585
0,15,36,0.84117,0.80978,0.82518,0.95419,0.16058224439620972
0,15,37,0.75679,0.7653,0.76102,0.93383,0.18212057650089264
0,15,38,0.7069,0.86171,0.77666,0.94971,0.09868405014276505
0,15,39,0.82494,0.82465,0.8248,0.95085,0.0970458984375
0,15,40,0.77567,0.79797,0.78667,0.94635,0.11279305815696716
0,15,41,0.79766,0.81692,0.80718,0.95946,0.08062189072370529
0,15,42,0.81743,0.81112,0.81427,0.9557,0.16315248608589172
0,15,43,0.81644,0.7388,0.77568,0.9459,0.17569467425346375
0,15,44,0.78961,0.78245,0.78601,0.9602,0.2234410047531128
0,15,45,0.82317,0.76388,0.79242,0.96036,0.124245785176754
0,15,46,0.85832,0.79137,0.82349,0.95457,0.09906692057847977
0,15,47,0.75436,0.76805,0.76114,0.9476,0.11881760507822037
0,15,48,0.68767,0.83766,0.75529,0.953,0.09978657960891724
0,15,49,0.83996,0.80253,0.82082,0.95675,0.07055757194757462
0,15,50,0.8462,0.78146,0.81254,0.9524,0.13594135642051697
0,15,51,0.898,0.75436,0.81994,0.95455,0.11765236407518387
0,15,52,0.83831,0.73322,0.78225,0.94519,0.15410125255584717
0,15,53,0.76122,0.8253,0.79197,0.96343,0.09305845946073532
0,15,54,0.78257,0.81998,0.80084,0.96209,0.13868576288223267
0,15,55,0.74532,0.82377,0.78259,0.96024,0.14536446332931519
0,15,56,0.8076,0.77534,0.79114,0.95797,0.07893311977386475
0,15,57,0.85641,0.74794,0.7985,0.95883,0.14345666766166687
0,15,58,0.86845,0.79732,0.83137,0.96049,0.1930200308561325
0,15,59,0.88274,0.78554,0.83131,0.95328,0.11042656004428864
0,15,60,0.73818,0.83085,0.78178,0.96013,0.07285512238740921
0,15,61,0.81724,0.74759,0.78087,0.94447,0.14689578115940094
0,15,62,0.72889,0.76794,0.74791,0.9363,0.10036711394786835
0,15,63,0.86458,0.78054,0.82042,0.95665,0.12104244530200958
0,15,64,0.77975,0.81926,0.79902,0.96251,0.0786970928311348
0,15,65,0.77172,0.85431,0.81091,0.96442,0.09500572085380554
0,15,66,0.83415,0.77509,0.80354,0.95817,0.07664033025503159
0,15,67,0.73907,0.81062,0.77319,0.96111,0.11988002806901932
0,16,1,0.85017,0.75934,0.8022,0.95884,0.44898077845573425
0,16,2,0.70561,0.81188,0.75503,0.96063,0.10954944044351578
0,16,3,0.84377,0.77761,0.80934,0.95359,0.1248278021812439
0,16,4,0.85684,0.78651,0.82017,0.95541,0.10548184812068939
0,16,5,0.79174,0.82622,0.80861,0.9611,0.10142621397972107
0,16,6,0.82581,0.84864,0.83707,0.96298,0.23049186170101166
0,16,7,0.81777,0.80622,0.81195,0.95968,0.07041078805923462
0,16,8,0.73306,0.78547,0.75836,0.95373,0.09156562387943268
0,16,9,0.74476,0.83552,0.78753,0.95763,0.11368999630212784
0,16,10,0.74312,0.81461,0.77723,0.94257,0.22217127680778503
0,16,11,0.79665,0.84387,0.81958,0.95599,0.11822737753391266
0,16,12,0.71501,0.91287,0.80192,0.95219,0.11454059183597565
0,16,13,0.77597,0.79553,0.78563,0.95699,0.17044326663017273
0,16,14,0.7636,0.8845,0.81961,0.95776,0.08399652689695358
0,16,15,0.78446,0.84237,0.81238,0.95067,0.10222127288579941
0,16,16,0.6876,0.84599,0.75862,0.95096,0.10489615797996521
0,16,17,0.71322,0.81027,0.75865,0.95586,0.311935693025589
0,16,18,0.82059,0.7883,0.80412,0.9541,0.13974328339099884
0,16,19,0.59568,0.87813,0.70984,0.94659,0.1329817920923233
0,16,20,0.86429,0.81011,0.83633,0.95553,0.305728554725647
0,16,21,0.74503,0.85939,0.79814,0.9547,0.13896381855010986
0,16,22,0.76673,0.82794,0.79616,0.95839,0.08288435637950897
0,16,23,0.75397,0.86045,0.8037,0.9547,0.11096982657909393
0,16,24,0.73705,0.81065,0.7721,0.94128,0.16565299034118652
0,16,25,0.84013,0.7952,0.81705,0.95267,0.08967539668083191
0,16,26,0.81634,0.85028,0.83296,0.95548,0.07789765298366547
0,16,27,0.56378,0.86418,0.68239,0.94403,0.12380065768957138
0,16,28,0.81043,0.85954,0.83426,0.96133,0.09880894422531128
0,16,29,0.76077,0.85383,0.80461,0.96108,0.08375421166419983
0,16,30,0.7903,0.85245,0.8202,0.95737,0.21002164483070374
0,16,31,0.77081,0.87778,0.82082,0.96174,0.1000310406088829
0,16,32,0.84807,0.77409,0.80939,0.955,0.06445294618606567
0,16,33,0.83834,0.81485,0.82643,0.95805,0.43705278635025024
0,16,34,0.76191,0.83672,0.79756,0.96325,0.07770413160324097
0,16,35,0.82395,0.84209,0.83292,0.95618,0.07618948817253113
0,16,36,0.80853,0.78032,0.79417,0.94543,0.16436715424060822
0,16,37,0.8474,0.81295,0.82982,0.95455,0.10259026288986206
0,16,38,0.70281,0.87775,0.7806,0.95914,0.10486740618944168
0,16,39,0.78153,0.74095,0.7607,0.94797,0.15908493101596832
0,16,40,0.78838,0.81534,0.80163,0.95368,0.16514216363430023
0,16,41,0.7972,0.76246,0.77944,0.93801,0.18056727945804596
0,16,42,0.81997,0.8449,0.83225,0.9592,0.35491472482681274
0,16,43,0.77961,0.8082,0.79364,0.9469,0.14460454881191254
0,16,44,0.74687,0.85053,0.79534,0.95088,0.1209932193160057
0,16,45,0.79888,0.86943,0.83267,0.96081,0.2668459713459015
0,16,46,0.77678,0.8745,0.82275,0.95805,0.11916700750589371
0,16,47,0.70469,0.89196,0.78735,0.94974,0.15717969834804535
0,16,48,0.59105,0.87089,0.70419,0.93164,0.164457768201828
0,16,49,0.65384,0.91685,0.76333,0.94915,0.11697041988372803
0,16,50,0.8004,0.87247,0.83488,0.95054,0.20681700110435486
0,16,51,0.71601,0.83615,0.77143,0.937,0.17830532789230347
0,16,52,0.6886,0.89302,0.7776,0.9487,0.15577585995197296
0,16,53,0.72342,0.9066,0.80472,0.94898,0.1384221613407135
0,16,54,0.65818,0.91349,0.7651,0.94328,0.12470681220293045
0,16,55,0.73266,0.86187,0.79203,0.94892,0.10978873074054718
0,16,56,0.69389,0.91087,0.78771,0.9494,0.11533886939287186
0,16,57,0.73691,0.88138,0.8027,0.95221,0.11706806719303131
0,16,58,0.73398,0.86656,0.79478,0.95068,0.0985206663608551
0,16,59,0.72328,0.85232,0.78252,0.9547,0.0988236665725708
0,16,60,0.75186,0.78208,0.76667,0.94976,0.1495475322008133
0,16,61,0.77248,0.74988,0.76101,0.95973,0.11879777163267136
0,16,62,0.85543,0.76861,0.8097,0.95702,0.21658407151699066
0,16,63,0.70627,0.81409,0.75636,0.96123,0.07127311080694199
0,16,64,0.85596,0.81453,0.83473,0.96392,0.08896821737289429
0,16,65,0.80783,0.79849,0.80313,0.95738,0.09875866025686264
0,16,66,0.86822,0.71394,0.78355,0.93838,0.34483543038368225
0,16,67,0.87871,0.74005,0.80344,0.95723,0.227158322930336
0,17,1,0.81384,0.8312,0.82243,0.96027,0.09375497698783875
0,17,2,0.86152,0.79942,0.82931,0.95593,0.06390807032585144
0,17,3,0.73941,0.85072,0.79117,0.95467,0.09947919100522995
0,17,4,0.85943,0.77283,0.81383,0.95088,0.2551604211330414
0,17,5,0.80269,0.82008,0.81129,0.96019,0.08330843597650528
0,17,6,0.8145,0.80258,0.80849,0.95393,0.11096259206533432
0,17,7,0.83591,0.76481,0.79878,0.95706,0.1436895877122879
0,17,8,0.79472,0.75062,0.77204,0.93922,0.1650286763906479
0,17,9,0.83206,0.80617,0.81891,0.95716,0.321381151676178
0,17,10,0.77056,0.84356,0.80541,0.95909,0.0848640650510788
0,17,11,0.81787,0.81313,0.81549,0.95446,0.1022750735282898
0,17,12,0.86206,0.73202,0.79173,0.95303,0.17274068295955658
0,17,13,0.72302,0.8145,0.76604,0.94429,0.1205902025103569
0,17,14,0.801,0.79765,0.79932,0.96053,0.08271802961826324
0,17,15,0.72966,0.80918,0.76737,0.93746,0.1553190052509308
0,17,16,0.75956,0.78349,0.77134,0.94499,0.13627739250659943
0,17,17,0.8218,0.8212,0.8215,0.95919,0.10038013011217117
0,17,18,0.81495,0.83353,0.82414,0.95482,0.09115539491176605
0,17,19,0.74594,0.83134,0.78633,0.96001,0.16418194770812988
0,17,20,0.75478,0.85282,0.80081,0.96279,0.0810905322432518
0,17,21,0.81067,0.82042,0.81552,0.95183,0.16579964756965637
0,17,22,0.8286,0.81738,0.82295,0.95748,0.10856416821479797
0,17,23,0.76048,0.83409,0.79559,0.96063,0.07708904147148132
0,17,24,0.88898,0.77828,0.82995,0.95615,0.07862197607755661
0,17,25,0.85117,0.77149,0.80937,0.9545,0.08434105664491653
0,17,26,0.71195,0.74139,0.72638,0.94433,0.23044276237487793
0,17,27,0.79783,0.78001,0.78882,0.95629,0.21197699010372162
0,17,28,0.89278,0.77557,0.83006,0.95742,0.14884869754314423
0,17,29,0.78387,0.77624,0.78003,0.95162,0.1320681869983673
0,17,30,0.75264,0.81368,0.78197,0.94714,0.08616451919078827
0,17,31,0.84137,0.76961,0.80389,0.95661,0.13606199622154236
0,17,32,0.84473,0.83685,0.84077,0.95963,0.09784484654664993
0,17,33,0.66754,0.84812,0.74708,0.95719,0.121163010597229
0,17,34,0.80081,0.80357,0.80219,0.96111,0.3343917727470398
0,17,35,0.75813,0.79488,0.77607,0.94635,0.20203913748264313
0,17,36,0.83121,0.82545,0.82832,0.95407,0.06708360463380814
0,17,37,0.7404,0.88585,0.80662,0.95355,0.1495692878961563
0,17,38,0.84482,0.83549,0.84013,0.95382,0.15873636305332184
0,17,39,0.77216,0.88149,0.82321,0.9529,0.18026074767112732
0,17,40,0.63722,0.90062,0.74636,0.94841,0.11319632828235626
0,17,41,0.74383,0.8467,0.79194,0.9521,0.11013515293598175
0,17,42,0.65931,0.91168,0.76522,0.95311,0.10895976424217224
0,17,43,0.65088,0.84287,0.73454,0.95332,0.10655036568641663
0,17,44,0.6969,0.9034,0.78683,0.95496,0.09721986949443817
0,17,45,0.751,0.8375,0.79189,0.9464,0.1302526593208313
0,17,46,0.74931,0.84891,0.79601,0.95793,0.09814680367708206
0,17,47,0.80887,0.83606,0.82224,0.95732,0.13120479881763458
0,17,48,0.78445,0.8318,0.80743,0.96125,0.09461932629346848
0,17,49,0.8029,0.82201,0.81234,0.9592,0.06625169515609741
0,17,50,0.82961,0.8159,0.8227,0.95867,0.06046518310904503
0,17,51,0.83249,0.77183,0.80101,0.96249,0.09314503520727158
0,17,52,0.88454,0.77703,0.82731,0.95904,0.17363101243972778
0,17,53,0.89097,0.73144,0.80336,0.95511,0.17668063938617706
0,17,54,0.90512,0.67675,0.77445,0.95399,0.03957084193825722
0,17,55,0.90449,0.70286,0.79103,0.95591,0.11156966537237167
0,17,56,0.85154,0.74465,0.79451,0.95805,0.05927947163581848
0,17,57,0.8564,0.76914,0.81043,0.95935,0.11013063043355942
0,17,58,0.86989,0.79964,0.83328,0.96096,0.10230688005685806
0,17,59,0.80909,0.7834,0.79604,0.95424,0.062428414821624756
0,17,60,0.85043,0.73078,0.78608,0.96029,0.06842488795518875
0,17,61,0.83918,0.80258,0.82047,0.96244,0.08655256778001785
0,17,62,0.78946,0.78628,0.78787,0.96652,0.11052083224058151
0,17,63,0.83012,0.74704,0.7864,0.96055,0.05605844780802727
0,17,64,0.79699,0.75386,0.77482,0.96087,0.16300778090953827
0,17,65,0.78807,0.77444,0.7812,0.96126,0.07286801934242249
0,17,66,0.84554,0.76898,0.80545,0.96122,0.06371673196554184
0,17,67,0.76129,0.72904,0.74482,0.96447,0.12722671031951904
0,18,1,0.86606,0.69038,0.76831,0.9503,0.10676822811365128
0,18,2,0.89554,0.70653,0.78989,0.96365,0.08876415342092514
0,18,3,0.87438,0.67765,0.76355,0.94339,0.08417381346225739
0,18,4,0.87525,0.70838,0.78302,0.95307,0.5250346660614014
0,18,5,0.85458,0.7455,0.79632,0.95888,0.4056070148944855
0,18,6,0.81201,0.84621,0.82876,0.96015,0.06532661616802216
0,18,7,0.75024,0.79286,0.77096,0.96064,0.10352223366498947
0,18,8,0.83167,0.83471,0.83319,0.95676,0.134743332862854
0,18,9,0.80025,0.84488,0.82196,0.95382,0.08600927144289017
0,18,10,0.69714,0.89073,0.78213,0.95145,0.12128590792417526
0,18,11,0.66217,0.87007,0.75202,0.95178,0.12681043148040771
0,18,12,0.78521,0.84053,0.81193,0.9581,0.07664451003074646
0,18,13,0.76346,0.85652,0.80732,0.95733,0.1454652100801468
0,18,14,0.85547,0.80921,0.8317,0.95661,0.2109607756137848
0,18,15,0.72642,0.87755,0.79486,0.94716,0.11990911513566971
0,18,16,0.70874,0.80215,0.75256,0.94071,0.16893284022808075
0,18,17,0.84171,0.84835,0.84501,0.9544,0.17146626114845276
0,18,18,0.75413,0.86,0.80359,0.95782,0.08701733499765396
0,18,19,0.78301,0.78306,0.78303,0.95421,0.36442703008651733
0,18,20,0.84382,0.83207,0.83791,0.95738,0.18820330500602722
0,18,21,0.65027,0.87877,0.74745,0.94781,0.1454014927148819
0,18,22,0.69352,0.87275,0.77288,0.94626,0.13381661474704742
0,18,23,0.62461,0.83529,0.71474,0.95108,0.11658269166946411
0,18,24,0.69901,0.87625,0.77766,0.95706,0.11346187442541122
0,18,25,0.75156,0.88287,0.81194,0.95436,0.11830081045627594
0,18,26,0.80669,0.86904,0.83671,0.95717,0.10126883536577225
0,18,27,0.82077,0.84596,0.83317,0.95585,0.09745392203330994
0,18,28,0.741,0.89315,0.81,0.95639,0.10065039992332458
0,18,29,0.73526,0.78239,0.75809,0.94523,0.14888501167297363
0,18,30,0.74447,0.84977,0.79364,0.95376,0.09992222487926483
0,18,31,0.77515,0.8457,0.80889,0.96343,0.1335664987564087
0,18,32,0.81709,0.74882,0.78146,0.95533,0.20195575058460236
0,18,33,0.78367,0.84704,0.81412,0.96205,0.10273827612400055
0,18,34,0.81606,0.78942,0.80252,0.95652,0.1091141402721405
0,18,35,0.72172,0.86324,0.78616,0.95628,0.1927795261144638
0,18,36,0.77041,0.8481,0.80739,0.95378,0.11282510310411453
0,18,37,0.69192,0.84979,0.76277,0.95247,0.09540627896785736
0,18,38,0.80303,0.7848,0.79381,0.94979,0.11059024930000305
0,18,39,0.85875,0.77061,0.8123,0.9605,0.09734051674604416
0,18,40,0.79485,0.82825,0.81121,0.95978,0.09087256342172623
0,18,41,0.90319,0.73361,0.80962,0.95334,0.08193927258253098
0,18,42,0.78549,0.81554,0.80023,0.9589,0.09514936804771423
0,18,43,0.89195,0.74074,0.80934,0.95493,0.0987834632396698
0,18,44,0.8188,0.73213,0.77305,0.94074,0.26757723093032837
0,18,45,0.85485,0.79701,0.82492,0.96066,0.10332578420639038
0,18,46,0.87665,0.76108,0.81478,0.95215,0.10794543474912643
0,18,47,0.82719,0.8093,0.81815,0.96419,0.06931126862764359
0,18,48,0.79625,0.76046,0.77795,0.95935,0.12901706993579865
0,18,49,0.74988,0.7412,0.74551,0.94858,0.10899143666028976
0,18,50,0.78032,0.82139,0.80033,0.96116,0.0662030503153801
0,18,51,0.78627,0.78421,0.78524,0.95657,0.11876518279314041
0,18,52,0.83854,0.80299,0.82038,0.96318,0.08740069717168808
0,18,53,0.89493,0.73038,0.80433,0.95459,0.10641574114561081
0,18,54,0.86336,0.71214,0.7805,0.93585,0.32014328241348267
0,18,55,0.88594,0.78112,0.83023,0.9575,0.10850833356380463
0,18,56,0.90225,0.7514,0.81994,0.95014,0.08989029377698898
0,18,57,0.76693,0.82955,0.79701,0.96356,0.08785630762577057
0,18,58,0.86133,0.73041,0.79049,0.95158,0.06823406368494034
0,18,59,0.81822,0.80458,0.81135,0.95966,0.056939803063869476
0,18,60,0.85448,0.76854,0.80924,0.96499,0.11729507893323898
0,18,61,0.80482,0.70035,0.74896,0.9587,0.07126303762197495
0,18,62,0.80189,0.75472,0.77759,0.96526,0.11535798013210297
0,18,63,0.82334,0.76723,0.79429,0.96417,0.06168254837393761
0,18,64,0.7849,0.80086,0.7928,0.95592,0.11350459605455399
0,18,65,0.73492,0.80656,0.76908,0.95326,0.14281660318374634
0,18,66,0.80452,0.77628,0.79015,0.95821,0.13859352469444275
0,18,67,0.86104,0.78831,0.82307,0.96089,0.0728849396109581
0,19,1,0.90224,0.75728,0.82343,0.95835,0.2150389701128006
0,19,2,0.84551,0.8154,0.83018,0.96357,0.060741111636161804
0,19,3,0.77385,0.81038,0.79169,0.96346,0.11402030289173126
0,19,4,0.83964,0.75446,0.79478,0.96362,0.2790217101573944
0,19,5,0.90485,0.73492,0.81108,0.95558,0.05231034755706787
0,19,6,0.74766,0.80065,0.77325,0.96199,0.11703530699014664
0,19,7,0.83491,0.73731,0.78308,0.95914,0.05343622341752052
0,19,8,0.75921,0.79322,0.77584,0.94443,0.09794308245182037
0,19,9,0.73719,0.79578,0.76536,0.95879,0.11992645263671875
0,19,10,0.83014,0.79534,0.81236,0.95849,0.10401223599910736
0,19,11,0.8444,0.76928,0.80509,0.95551,0.0728905126452446
0,19,12,0.81389,0.83139,0.82254,0.96355,0.08735212683677673
0,19,13,0.87255,0.79109,0.82983,0.95272,0.10879212617874146
0,19,14,0.79979,0.83379,0.81644,0.95887,0.07405123859643936
0,19,15,0.82864,0.80189,0.81505,0.96488,0.11830766499042511
0,19,16,0.71,0.83916,0.7692,0.9595,0.09327100217342377
0,19,17,0.88062,0.77652,0.8253,0.95936,0.157730832695961
0,19,18,0.81153,0.7367,0.77231,0.95494,0.10599873960018158
0,19,19,0.82948,0.73666,0.78032,0.95888,0.09202539920806885
0,19,20,0.85962,0.77603,0.81569,0.96149,0.07933521270751953
0,19,21,0.86375,0.80523,0.83346,0.96332,0.08789458870887756
0,19,22,0.78254,0.78065,0.78159,0.95638,0.16678443551063538
0,19,23,0.8841,0.78013,0.82887,0.96339,0.06654472649097443
0,19,24,0.89112,0.73757,0.80711,0.95213,0.10805884003639221
0,19,25,0.83302,0.78148,0.80643,0.96232,0.05433861166238785
0,19,26,0.82143,0.78183,0.80114,0.96158,0.08771253377199173
0,19,27,0.87222,0.78568,0.82669,0.96206,0.04937373474240303
0,19,28,0.85452,0.79768,0.82512,0.96606,0.128630593419075
0,19,29,0.89214,0.73521,0.80611,0.96082,0.19191354513168335
0,19,30,0.83671,0.7933,0.81442,0.96253,0.06989233940839767
0,19,31,0.82099,0.79444,0.8075,0.95849,0.06419511139392853
0,19,32,0.9088,0.68156,0.77894,0.95133,0.14542247354984283
0,19,33,0.81302,0.8013,0.80712,0.96543,0.06839710474014282
0,19,34,0.83398,0.73094,0.77907,0.94002,0.11733787506818771
0,19,35,0.8116,0.7898,0.80055,0.96205,0.3826967775821686
0,19,36,0.83151,0.8182,0.8248,0.95862,0.08597837388515472
0,19,37,0.77085,0.80393,0.78704,0.96586,0.09762968122959137
0,19,38,0.86622,0.79273,0.82785,0.95648,0.13704390823841095
0,19,39,0.78992,0.79821,0.79405,0.96305,0.0971398800611496
0,19,40,0.90695,0.76229,0.82835,0.9513,0.19252236187458038
0,19,41,0.74825,0.83375,0.78869,0.96107,0.07490906119346619
0,19,42,0.72007,0.87361,0.78944,0.95555,0.1469697803258896
0,19,43,0.7435,0.81005,0.77535,0.94317,0.12151914089918137
0,19,44,0.80291,0.78351,0.7931,0.95768,0.08051911741495132
0,19,45,0.84933,0.81588,0.83227,0.96029,0.10801688581705093
0,19,46,0.85966,0.8212,0.83999,0.96019,0.09280996024608612
0,19,47,0.83828,0.80534,0.82148,0.95843,0.09159599989652634
0,19,48,0.81412,0.78433,0.79894,0.94762,0.07752480357885361
0,19,49,0.84705,0.74396,0.79216,0.94207,0.1268332302570343
0,19,50,0.78101,0.85743,0.81744,0.96405,0.09141193330287933
0,19,51,0.88177,0.78099,0.82833,0.96042,0.04439577832818031
0,19,52,0.77237,0.86406,0.81565,0.95865,0.08402606844902039
0,19,53,0.82089,0.81389,0.81738,0.96445,0.08032198995351791
0,19,54,0.85671,0.7852,0.8194,0.95959,0.1180242970585823
0,19,55,0.80812,0.78453,0.79615,0.96152,0.21776115894317627
0,19,56,0.88211,0.71025,0.78691,0.95943,0.09222156554460526
0,19,57,0.87777,0.79088,0.83206,0.96224,0.07950596511363983
0,19,58,0.87278,0.77074,0.81859,0.96527,0.09555862098932266
